Marcados
[0, 0, 0, 0, 0, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 0, 1, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 0, 0, 1, 49, 0, 0, 0, 0, 1, 0, 0, 1]
[1, 0, 1, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 0, 1, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 0, 0, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 1, 0, 0, 49, 0, 0, 0, 0, 1, 0, 0, 1]
[0, 0, 0, 0, 0, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 0, 1, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 0, 0, 1, 49, 0, 0, 0, 0, 1, 0, 0, 1]
[1, 0, 1, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 0, 0, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 1, 0, 0, 49, 0, 0, 0, 0, 1, 0, 0, 1]
[0, 0, 0, 0, 0, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 0, 1, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 0, 0, 1, 49, 0, 0, 0, 0, 1, 0, 0, 1]
[1, 0, 1, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 0, 0, 0, 1, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 1, 0, 0, 49, 0, 0, 0, 0, 1, 0, 0, 1]
[0, 0, 0, 0, 0, 1, 1, 49, 0, 1, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[0, 0, 1, 1, 1, 1, 1, 49, 0, 0, 0, 1, 0, 0, 0, 0, 49, 0, 0, 1, 49, 0, 0, 0, 0, 1, 0, -1, 1]
[0, 0, 1, 1, 1, 1, 1, 49, 0, 0, 0, 1, 0, 0, 0, 0, 49, 0, 0, 1, 49, 0, 0, 0, 0, 1, 0, -1, 1]
[1, 0, 1, 1, 0, 1, 1, 49, 0, 0, 0, 0, 0, 1, 0, 0, 50, 0, 0, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 0, 0, 1, 1, 1, 1, 49, 0, 0, 0, 0, 0, 0, 0, 1, 49, 1, 0, 0, 49, 0, 0, 0, 0, 1, 0, 0, 0]
[0, 0, 0, 1, 0, 1, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[0, 0, 0, 1, 0, 1, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[0, 0, 0, 1, 0, 1, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[0, 0, 0, 1, 0, 1, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 0, 1, 1, 1, 1, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 1, 49, 0, 0, 0, 0, 1, 0, 0, 1]
[0, 0, 0, 1, 0, 1, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 49, 0, 0, 0, 0, 1, 0, 1, 1]
[1, 1, 0, 1, 1, 1, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 49, 1, 0, 0, 49, 0, 0, 0, 0, 1, 0, 0, 1]
[0, 1, 0, 1, 0, 1, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 1, 0, 50, 0, 0, 0, 0, 0, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 49, 1, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 1]
[1, 1, 1, 1, 1, 1, 1, 49, 1, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 1]
[1, -1, 1, 1, 1, 0, 1, 49, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0, 1, 49, 1, 0, 0, 0, 0, 1, 0, 0]
[1, -1, 1, 1, 1, 0, 1, 49, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0, 1, 49, 1, 0, 0, 0, 0, 1, 0, 0]
[1, -1, 1, 1, 1, 0, 0, 48, 1, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0, 1, 49, 0, 1, 0, 0, 0, 0, 0, 1]
[1, -1, 1, 1, 1, 0, 1, 49, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0, 1, 49, 1, 0, 0, 0, 0, 1, 0, 0]
[1, -1, 1, 0, 1, 0, 0, 47, 1, 1, 1, 0, 0, 0, 0, 0, 50, 0, 0, 0, 49, 0, 1, 0, 0, 0, 0, 1, 1]
[1, -1, 1, 0, 1, 0, 0, 47, 1, 1, 1, 0, 0, 0, 0, 0, 50, 0, 0, 0, 49, 0, 1, 0, 0, 0, 0, 1, 1]
[1, -1, 1, 0, 1, 0, 0, 47, 1, 1, 1, 0, 0, 0, 0, 0, 50, 0, 0, 0, 49, 0, 1, 0, 0, 0, 0, 1, 1]
[1, -1, 0, 0, 1, 0, 0, 47, 1, 1, 1, 0, 0, 0, 0, 0, 49, 1, 0, 0, 49, 0, 1, 0, 0, 0, 0, 0, 1]
[0, -1, 0, 0, 0, 0, 0, 47, 1, 1, 1, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 1, 0, 0, 0, 0, 1, 1]
[0, -1, 0, 0, 0, 1, 0, 47, 1, 1, 0, 0, 1, 0, 0, 0, 49, 0, 1, 0, 49, 0, 1, 0, 0, 0, 0, 0, 1]
[0, -1, 0, 0, 0, 0, 0, 47, 1, 1, 1, 0, 0, 0, 0, 0, 49, 0, 1, 0, 49, 0, 1, 0, 0, 0, 0, 1, 1]
